movie_id,imdb_id,title,country,director,genre,festival
990,tt2363387,snap,Belgium,Thomas G Murphy,animation fiction,clermontferrand
991,tt2078729,snow canon,France,Mati Diop,other fiction,clermontferrand
992,tt1826876,so much water,Uruguay,Ana Guevara Pose,other fiction,berlinale
993,tt2465066,social butterfly,France,Lauren Wolkstein,other fiction,frameline
994,tt2090612,solipsist,United States,Andrew Huang,animation fiction,clermontferrand
995,tt2418272,solitudes,France,Liova Jedlicki,other fiction,clermontferrand
996,tt0053291,some like it hot,United States,Billy Wilder,other fiction,berlinale
997,tt2692476,something in the way,Indonesia,Teddy Soeriaatmadja,other fiction,berlinale
998,tt2400272,something necessary,Kenya,Judy Kibinge,other fiction,tiff
999,tt2244046,something real,United States,Guy Shalem,other fiction,frameline
f16363,tt1895283,15jul,Romania,Cristi Iftime,other fiction,berlinale
f16364,tt1629376,7 sins forgiven,India,Vishal Bhardwaj,other fiction,berlinale
f16366,tt1630027,almanya,Germany,Yasemin Samdereli,other fiction,berlinale
f16367,tt1477171,amador,Spain,Fernando Leon De Aranoa,other fiction,berlinale
f16368,tt1815586,amnesty,Albania,Bujar Alimani,other fiction,berlinale
f16371,tt1810520,on the sly,Belgium,Olivier Ringer,other fiction,berlinale
f16373,tt1827358,she monkeys,Sweden,Lisa Aschan,other fiction,berlinale
f16374,tt1912993,art history,United States,Joe Swanberg,other fiction,berlinale
f16375,tt1838455,ashleyamber,United States,Rebecca R Rojer,other fiction,berlinale
f16376,tt1895306,the unliving,Sweden,Hugo Lilja,other fiction,berlinale
f16377,tt1316540,the turin horse,Hungary,Bela Tarr,other fiction,berlinale
f16379,tt1731758,looking for simon,Germany,Jan Kruger,other fiction,berlinale
f16381,tt1796406,absent,Argentina,Marco Berger,other fiction,berlinale
f16383,tt1858727,back by 6,Belgium,Peter Connelly,other fiction,berlinale
f16385,tt2089625,wind fog,Iran,Mohammad Ali Talebi,other fiction,berlinale
f16386,tt1813175,barzakh,Finland,Mantas Kvedaravicius,other documentary,berlinale
f16392,tt1309178,our grand despair,Turkey,Seyfi Teoman,other fiction,berlinale
f16394,tt1646960,blocks,Chile,Marialy Rivas,other fiction,berlinale
f16395,tt1758576,bombay beach,United States,Alma Harel,other documentary,berlinale
f16396,tt1885208,brasch words of want words of fear,Germany,Christoph Ruter,other documentary,berlinale
f16398,tt1529240,brownian movement,Netherlands,Nanouk Leopold,other fiction,berlinale
f16399,tt1843120,the unjust,South Korea,Ryoo Seungwan,other fiction,berlinale
f16400,tt1613028,into the white night,Japan,Yoshihiro Fukagawa,other fiction,berlinale
f16401,tt2002629,ultima street,Paraguay,Marcelo Martinessi,other fiction,berlinale
f16403,tt1664894,cave of forgotten dreams,United States,Werner Herzog,other documentary,berlinale
f16405,tt1782407,chalk,United Kingdom,Martina Amati,other fiction,berlinale
f16407,tt1846449,ashamed,South Korea,Kim Soohyun,other fiction,berlinale
f16409,tt1950110,chica xx mujer,Germany,Isabell Suba,other documentary,berlinale
f16410,tt1895322,cleaning up the studio,South Korea,Christian Jankowski,other fiction,berlinale
f16411,tt1372686,coriolanus,United Kingdom,Ralph Fiennes,other fiction,berlinale
f16412,tt1764246,crossing salween,Ireland,Brian Omalley,other fiction,berlinale
f16415,tt1677676,dance town,South Korea,Jeon Kyuhwan,other fiction,berlinale
f16422,tt1866132,the sleeping girl,Germany,Rainer Kirberg,other fiction,berlinale
f16427,tt1556690,day is done,Switzerland,Thomas Imbach,other documentary,berlinale
f16428,tt1641810,an angel in doel,Netherlands,Tom Fassaert,other documentary,berlinale
f16430,tt1381803,the great bear,Denmark,Esben Toft Jacobsen,animation fiction,berlinale
f16432,tt2198128,the big brother,Switzerland,Jesus Perez,animation fiction,berlinale
f16434,tt1509842,top floor left wing,France,Angelo Cianci,other fiction,berlinale
f16435,tt1530488,the prize,Germany,Elke Hauck,other fiction,berlinale
f16436,tt1741693,the strongest man in holland,Netherlands,Mark De Cloe,other fiction,berlinale
f16438,tt1972641,the last norwegian troll,Norway,Pjotr Sapegin,animation fiction,berlinale
f16440,tt1832937,the education,Germany,Dirk Lutter,other fiction,berlinale
f16443,tt1833674,rent boys,Germany,Rosa Von Praunheim,other documentary,berlinale
f16445,tt1815673,the fatherless,Austria,Marie Kreutzer,other fiction,berlinale
f16446,tt1906362,digame tell me,Germany,Josephine Frydetzki,other fiction,berlinale
f16447,tt1895334,sunday,Canada,Patrick Doyon,animation fiction,berlinale
f16451,tt1821406,the house,Slovakia,Zuzana Liova,other fiction,berlinale
f16457,tt1718775,one minute of darkness,Germany,Christoph Hochhausler,other fiction,berlinale
f16458,tt1831635,a series of thoughts,Germany,Heinz Emigholz,other documentary,berlinale
f16460,tt1834815,ice flowers,Germany,Susan Gordanshekan,other fiction,berlinale
f16462,tt1835951,the kid who lies,Venezuela,Marite Ugas,other fiction,berlinale
f16463,tt2130019,the young butler,Chile,Marcela Said,other documentary,berlinale
f16464,tt1830584,elove,France,Anne Villaceque,other fiction,berlinale
f16465,tt1525346,the prize,Mexico,Paula Markovitch,other fiction,berlinale
f16468,tt1753784,sunny,Brazil,Ricardo Targino,other fiction,berlinale
f16470,tt1671457,familiar grounds,Canada,Stephane Lafleur,other fiction,berlinale
f16471,tt1813289,forest,Hungary,Gyorgy Mor Karpati,other fiction,berlinale
f16472,tt1824171,listening to the judge,Spain,Isabel Coixet,other documentary,berlinale
f16478,tt1878937,fit,Japan,Hirosue Hiromasa,other fiction,berlinale
f16479,tt1813314,the mountain,Norway,Ole Giaever,other fiction,berlinale
f16480,tt1863242,follow me,Austria,Johannes Hammel,other fiction,berlinale
f16483,tt2053365,found cuban mounts,Germany,Adriana Salazar Arroyo,other fiction,berlinale
f16484,tt1895362,questions to my father,Germany,Konrad Muhe,other fiction,berlinale
f16485,tt1570387,rebounce,Denmark,Heidi Maria Faisst,other fiction,berlinale
f16488,tt1841611,asshole,India,Kaushik Mukherjee Q,other fiction,berlinale
f16491,tt1675157,get real,Netherlands,De Beijer Evert,animation fiction,berlinale
f16494,tt1813327,the salt of life,Italy,Gianni Di Gregorio,other fiction,berlinale
f16496,tt2061874,into thin air,Iran,Mohammadreza Farzad,other documentary,berlinale
f16497,tt1837563,go the dogs,New Zealand,Jackie Van Beek,other fiction,berlinale
f16498,tt1699129,green crayons,Canada,Kazik Radwanski,other fiction,berlinale
f16499,tt1509803,griff the invisible,Australia,Leon Ford,other fiction,berlinale
f16503,tt1676680,intimate grammar,Israel,Nir Bergman,other fiction,berlinale
f16504,tt1686047,ways of the sea,Philippines,Sheron Dayoc,other fiction,berlinale
f16508,tt1685536,heavens story,Japan,Zeze Takahisa,other fiction,berlinale
f16509,tt1791520,heavy heads,Denmark,Helena Frank,animation fiction,berlinale
f16511,tt1127886,here,United States,Braden King,other fiction,berlinale
f16514,tt1733140,hiso,Thailand,Aditya Assarat,other fiction,berlinale
f16518,tt1833133,homolv,Latvia,Kaspars Goba,other documentary,berlinale
f16520,tt1838557,house of shame chantal all night long,Germany,Johanna Jackie Baier,other documentary,berlinale
f16521,tt1813361,how are you,Denmark,Jannik Splidsboel,other documentary,berlinale
f16524,tt1833710,in heaven underground the weissensee jewish cemetery,Germany,Britta Wauer,other documentary,berlinale
f16527,tt2279039,self referential traverse zeitgeist and engagement,South Korea,Kim Sun,other fiction,berlinale
f16528,tt2002681,i am round,Sweden,Mario Adamson,animation fiction,berlinale
f16529,tt1782468,jenny,Norway,Ingvild Soderlind,other fiction,berlinale
f16530,tt1787731,jess moss,United States,Clay Jeter,other fiction,berlinale
f16532,tt1832382,nader and simin a separation,Iran,Asghar Farhadi,other fiction,berlinale
f16533,tt1648099,totally true love,Norway,Anne Sewitsky,other fiction,berlinale
f16534,tt1399655,jew suess rise and fall,Germany,Oskar Roehler,other fiction,berlinale
f16536,tt1814746,tomorrow will be better,Poland,Dorota Kedzierzawska,other fiction,berlinale
f16538,tt1786533,battle of the queens,Germany,Nicolas Steiner,other documentary,berlinale
f16539,tt1754003,karen cries on the bus,Colombia,Gabriel Rojas Vera,other fiction,berlinale
f16541,tt1647356,household x,Japan,Yoshida Koki,other fiction,berlinale
f16542,tt1488574,the liverpool goalie,Norway,Arild Andresen,other fiction,berlinale
f16543,tt9169166,where is fatemehs house,Iran,Fereydon Najafi,other fiction,berlinale
f16544,tt1733525,khodorkovsky,Germany,Cyril Tuschi,other documentary,berlinale
f16546,tt1567127,twigson ties the knot,Norway,Martin Lund,other fiction,berlinale
f16548,tt1718777,dont follow me around,Germany,Dominik Graf,other fiction,berlinale
f16552,tt3065164,kuchao,Japan,Okuda Masaki,animation fiction,berlinale
f16555,tt1878967,the calm,Peru,Fernando Vilchez Rodriguez,other documentary,berlinale
f16557,tt1815790,land of the heroes,Belgium,Sahim Omar Kalifa,other fiction,berlinale
f16558,tt1696181,the bad intentions,Peru,Rosario Garciamontero,other fiction,berlinale
f16559,tt1572502,late bloomers,France,Julie Gavras,other fiction,berlinale
f16560,tt1833734,lightflight,Germany,Annette Frick,other documentary,berlinale
f16562,tt1828229,tales of the night,France,Michel Ocelot,animation fiction,berlinale
f16564,tt1337350,free hands,France,Brigitte Sy,other fiction,berlinale
f16566,tt1687247,life in a day,United Kingdom,Kevin Macdonald,other documentary,berlinale
f16567,tt1745935,lily,Australia,Kasimir Burgess,other fiction,berlinale
f16570,tt1817209,lollipop monster,Germany,Ziska Riemann,other fiction,berlinale
f16571,tt1893261,invisible,Israel,Michal Aviad,other fiction,berlinale
f16572,tt1433910,the flood,Israel,Guy Nattiv,other fiction,berlinale
f16573,tt1311047,made in poland,Poland,Przemyslaw Wojcieszek,other fiction,berlinale
f16574,tt1588880,mothers,North Macedonia,Milcho Manchevski,other fiction,berlinale
f16575,tt1543029,mama africa,Germany,Mika Kaurismaki,other documentary,berlinale
f16576,tt1660393,man at sea,Greece,Constantine Giannaris,other fiction,berlinale
f16578,tt1719504,manurewa,New Zealand,Sam Peacocke,other fiction,berlinale
f16579,tt1615147,margin call,United States,Jc Chandor,other fiction,berlinale
f16581,tt1235841,medianeras,Argentina,Gustavo Taretto,other fiction,berlinale
f16582,tt1822255,my best enemy,Austria,Wolfgang Murnberger,other fiction,berlinale
f16587,tt1895479,minnie loves junior,Australia,Andy Mullins,other fiction,berlinale
f16589,tt1772980,target,Russia,Alexander Zeldovich,other fiction,berlinale
f16590,tt2279137,against all odds,Switzerland,Anka Schmid,other documentary,berlinale
f16591,tt1693755,mokhtar,Canada,Halima Ouardiri,other fiction,berlinale
f16592,tt1838602,mondo lux the visual worlds of werner schroeter,Germany,Elfi Mikesch,other documentary,berlinale
f16600,tt1719540,matchmaking mayor,Czechia,Erika Hnikova,other documentary,berlinale
f16601,tt1571407,neukolln unlimited,Germany,Dietmar Ratsch,other documentary,berlinale
f16603,tt5830060,no global tour,Spain,Santiago Sierra,other documentary,berlinale
f16604,tt1638321,idleness,Argentina,Juan Villegas,other fiction,berlinale
f16606,tt1860294,off beat,Switzerland,Jan Gassmann,other fiction,berlinale
f16609,tt1821561,eighty letters,Czechia,Vaclav Kadrnka,other fiction,berlinale
f16610,tt3792210,the residents,Brazil,Tiago Mata Machado,other fiction,berlinale
f16611,tt1817229,night fishing,South Korea,Parking Chance Park Chanwook,other fiction,berlinale
f16613,tt1765995,hairy,United States,Ana Lily Amirpour,other fiction,berlinale
f16614,tt1153700,the kite,India,Prashant Bhargava,other fiction,berlinale
f16615,tt1895497,arpeggio ante lucem,Turkey,Arin Inan Arslan,other fiction,berlinale
f16620,tt1870497,pig,Australia,Tom Mckeith,other fiction,berlinale
f16622,tt1440266,pina,Germany,Wim Wenders,other documentary,berlinale
f16623,tt1895502,planet z,France,Momoko Seto,other fiction,berlinale
f16627,tt1847669,the terrorists,Thailand,Thunska Pansittivorakul,other documentary,berlinale
f16628,tt1825111,porno melodrama,Lithuania,Romas Zabarauskas,other fiction,berlinale
f16629,tt1931592,tides to and fro,Russia,Ivan Maximov,animation fiction,berlinale
f16631,tt1858411,broken night,South Korea,Yang Hyojoo,other fiction,berlinale
f16632,tt1680110,whatsoeverly,Italy,Giulio Manfredonia,other fiction,berlinale
f16633,tt1833772,ravenboy,Germany,Andrea Deppert,animation fiction,berlinale
f16634,tt1895507,doctor rao,Germany,Alexej Tchernyi,animation documentary,berlinale
f16635,tt0803061,red dog,Australia,Kriv Stenders,other fiction,berlinale
f16637,tt1830792,romeos,Germany,Sabine Bernardi,other fiction,berlinale
f16638,tt1838650,turkish kraut,Germany,Anna Hepp,other documentary,berlinale
f16639,tt1821593,bullhead,Belgium,Michael R Roskam,other fiction,berlinale
f16640,tt1720213,sabeel,United Arab Emirates,Khalid Al Mahmood,other fiction,berlinale
f16641,tt1808454,suicide room,Poland,Jan Komasa,animation fiction,berlinale
f16642,tt1686092,sampaguita national flower,Philippines,Francis Xavier E Pasion,other fiction,berlinale
f16644,tt1832453,come rain come shine,South Korea,Lee Yoonki,other fiction,berlinale
f16648,tt1823744,scenes from the suburbs,United States,Spike Jonze,other fiction,berlinale
f16649,tt1822304,sleeping sickness,Germany,Ulrich Kohler,other fiction,berlinale
f16652,tt2100624,good morning to the world,Japan,Hirohara Satoru,other fiction,berlinale
f16655,tt1865503,silver bullets,United States,Joe Swanberg,other fiction,berlinale
f16656,tt1787797,sing your song,United States,Susanne Rostock,other documentary,berlinale
f16657,tt1895528,seven days in the woods,Sweden,Peter Larsson,animation fiction,berlinale
f16660,tt1699233,skyscraper,Denmark,Rune Schjott,other fiction,berlinale
f16661,tt1839606,sleepless nights stories,United States,Jonas Mekas,other documentary,berlinale
f16668,tt1808493,spring,United Kingdom,Hong Khaou,other fiction,berlinale
f16669,tt1827528,harvest,Germany,Benjamin Cantu,other fiction,berlinale
f16670,tt1722517,state of violence,South Africa,Khalo Matabane,other fiction,berlinale
f16671,tt1895538,stick climbing,Austria,Daniel Zimmermann,other fiction,berlinale
f16673,tt1885387,stuttgart 21 think to remember,Germany,Lisa Sperling,other documentary,berlinale
f16674,tt1440292,submarine,United Kingdom,Richard Ayoade,other fiction,berlinale
f16675,tt1895540,terribly happy,Thailand,Pimpaka Towira,other fiction,berlinale
f16678,tt1863390,susya,Israel,Dani Rosenberg,other documentary,berlinale
f16679,tt1766120,swans,Germany,Hugo Vieira Da Silva,other fiction,berlinale
f16680,tt1884454,the lost town of switez,Poland,Kamil Polak,animation fiction,berlinale
f16682,tt0371280,crimson gold,Iran,Jafar Panahi,other fiction,berlinale
f16683,tt1422032,even the rain,Spain,Iciar Bollain,other fiction,berlinale
f16686,tt1836940,lost land,France,Pierreyves Vandeweerd,other documentary,berlinale
f16688,tt1695807,the advocate for fagdom,France,Angelique Bosio,other documentary,berlinale
f16689,tt1821635,the ballad of genesis and lady jaye,United States,Marie Losier,other documentary,berlinale
f16690,tt1787804,the bengali detective,United Kingdom,Phil Cox,other documentary,berlinale
f16691,tt1634898,the big eden,Germany,Peter Dorfler,other documentary,berlinale
f16692,tt1592527,the black power mixtape 19671975,Sweden,Goran Hugo Olsson,other documentary,berlinale
f16695,tt1270262,the devils double,Belgium,Lee Tamahori,other fiction,berlinale
f16696,tt1738366,the dynamiter,United States,Matthew Gordon,other fiction,berlinale
f16697,tt1787127,the forgiveness of blood,United States,Joshua Marston,other fiction,berlinale
f16698,tt1235170,the future,Germany,Miranda July,other fiction,berlinale
f16700,tt1540133,the guard,Ireland,John Michael Mcdonagh,other fiction,berlinale
f16701,tt3450324,the host and the cloud,France,Pierre Huyghe,other fiction,berlinale
f16702,tt1504320,the kings speech,United Kingdom,Tom Hooper,other fiction,berlinale
f16703,tt1632641,the legend of beaver dam,Canada,Jerome Sable,other fiction,berlinale
f16704,tt1211353,the mortician,United Kingdom,Gareth Maxwell Roberts,other fiction,berlinale
f16707,tt1727875,the queen has no crown,Israel,Tomer Heymann,other documentary,berlinale
f16708,tt1535492,the stool pigeon,China,Dante Lam,other fiction,berlinale
f16710,tt1667692,thomas,United Kingdom,Alex Winckler,other fiction,berlinale
f16712,tt1658851,toast,United Kingdom,Sj Clarkson,other fiction,berlinale
f16713,tt1847731,tomboy,France,Celine Sciamma,other fiction,berlinale
f16714,tt1895579,tomorrow everything will be alright,Lebanon,Akram Zaatari,other fiction,berlinale
